popularity,original_title,director,runtime,genres,production_companies,release_date,vote_average,release_year,budget_adj,revenue_adj
1.206958,Green Zone,Paul Greengrass,115,Action|Adventure|Drama|Thriller,Universal Pictures|StudioCanal|Dentsu|Relativity Media|Working Title Films,2010-03-11,6.3,2010,100000000.0,94882889.0
1.203837,Gulliver's Travels,Rob Letterman,85,Comedy,Twentieth Century Fox Film Corporation|Dune Entertainment|Davis Entertainment|Dune Entertainment III,2010-12-25,5.0,2010,112000000.0,237382724.0
1.202845,The Back-Up Plan,Alan Poul,106,Comedy|Romance,Escape Artists|CBS Films,2010-04-23,5.7,2010,35000000.0,77477008.0
1.166631,Charlie St. Cloud,Burr Steers,99,Drama,Universal Pictures|Marc Platt Productions|Relativity Media,2010-05-01,6.8,2010,44000000.0,48190704.0
1.147365,The Switch,Josh Gordon|Will Speck,101,Comedy|Romance|Drama,Mandate Pictures|Bona Fide Productions|Echo Films,2010-05-11,5.8,2010,19000000.0,49830607.0
1.14644,The Runaways,Floria Sigismondi,106,Drama|Music,River Road Entertainment|Road Rebel|Linson Entertainment,2010-03-19,6.3,2010,10000000.0,2995811.0
1.145806,Valentine's Day,Garry Marshall,125,Comedy|Romance,New Line Cinema|Karz Entertainment|Rice Films,2010-02-10,5.6,2010,52000000.0,216485654.0
1.138389,Don't Be Afraid of the Dark,Troy Nixey,99,Fantasy|Horror|Thriller,Miramax Films|Gran Via Productions|FilmDistrict|Necropia|Tequila Gang,2010-11-06,5.4,2010,25000000.0,36993168.0
1.137934,Tinker Bell and the Great Fairy Rescue,Bradley Raymond,76,Animation|Adventure|Family|Fantasy,DisneyToon Studios|Walt Disney Animation Studios|Prana Animation Studios,2010-08-13,6.3,2010,,
1.134397,Saw 3D,Kevin Greutert,90,Horror|Crime,Lionsgate|Twisted Pictures|Serendipity Productions,2010-10-21,5.8,2010,20000000.0,136150434.0
1.125831,The Karate Kid,Harald Zwart,140,Action|Adventure|Drama|Family,Columbia Pictures|Jerry Weintraub Productions|China Film Group|Overbrook Entertainment,2010-06-10,6.1,2010,40000000.0,357852395.0
1.119731,Due Date,Todd Phillips,95,Comedy|Drama,Legendary Pictures|Green Hat Films|Warner Bros.,2010-11-04,6.2,2010,65000000.0,211780824.0
1.111487,Wild Target,Jonathan Lynn,98,Action|Comedy,Matador Pictures|Isle of Man Film|Magic Light Pictures|CinemaNX|Cinema Four,2010-06-17,6.1,2010,8000000.0,3453043.0
1.107689,From Paris with Love,Pierre Morel,92,Action|Crime|Thriller,ApipoulaÃ¯|M6 Films|Canal+|TPS Star|Grive Productions,2010-02-05,6.1,2010,52000000.0,52615806.0
1.107358,The Ghost Writer,Roman Polanski,128,Thriller|Mystery,Studio Babelsberg|Runteam Ltd.|R.P. Productions|France 2 CinÃ©ma,2010-02-12,6.5,2010,45000000.0,60222298.0
1.084894,It's Kind of a Funny Story,Anna Boden|Ryan Fleck,101,Comedy|Drama,Focus Features,2010-07-06,6.9,2010,8000000.0,6491240.0
1.078211,The Next Three Days,Paul Haggis,133,Romance|Drama|Thriller|Crime,Lionsgate|FidÃ©litÃ© Films|Hwy61,2010-11-18,6.8,2010,30000000.0,51148651.0
1.074308,A Nightmare on Elm Street,Samuel Bayer,95,Horror|Mystery|Thriller,New Line Cinema|Platinum Dunes,2010-04-30,5.5,2010,35000000.0,115664037.0
1.065023,The Losers,Sylvain White,97,Action|Adventure|Crime|Mystery|Thriller,DC Comics|Weed Road Pictures|Dark Castle Entertainment|Warner Bros.|DC Entertainment,2010-04-23,6.2,2010,25000000.0,23580000.0
1.054685,The Fighter,David O. Russell,116,Drama,Paramount Pictures,2010-12-17,7.1,2010,25000000.0,9190869.0
1.047978,Get Him to the Greek,Nicholas Stoller,109,Comedy,Universal Pictures|Spyglass Entertainment|Relativity Media|Apatow Productions,2010-06-04,5.9,2010,40000000.0,90029656.0
1.046994,Tucker and Dale vs Evil,Eli Craig,89,Comedy|Horror,Eden Rock Media,2010-01-22,7.2,2010,,
1.023117,Jonah Hex,Jimmy Hayward,80,Action|Western|Drama|Fantasy|Thriller,Warner Bros.,2010-06-18,4.4,2010,47000000.0,10539000.0
1.010874,Arthur 3: la guerre des deux mondes,Luc Besson,101,Animation|Adventure|Fantasy|Family,ApipoulaÃ¯|Avalanche Productions,2010-08-22,5.3,2010,65000000.0,
1.009826,Stomp the Yard 2: Homecoming,Rob Hardy,90,Drama|Music,Sony Pictures|Rainforest Films,2010-10-10,5.4,2010,,
1.00879599999999,My Name Is Khan,Karan Johar,145,Drama|Romance,Fox Searchlight Pictures|Red Chillies Entertainment|Foxstar,2010-02-12,7.6,2010,22000000.0,
1.004446,Vampires Suck,Jason Friedberg|Aaron Seltzer,82,Horror|Comedy,20th Century Fox|Regency Enterprises,2010-08-18,4.3,2010,20000000.0,80547866.0
1.003782,Inside Job,Charles Ferguson,109,Documentary,Sony Pictures Classics|Sony Pictures Home Entertainment,2010-10-08,7.6,2010,2000000.0,7871522.0
0.997641,Killers,Robert Luketic,100,Action|Comedy|Thriller|Romance,Katalyst Films|Lionsgate|Aversano Films,2010-06-04,5.7,2010,75000000.0,98159963.0
0.992107,Legion,Scott Stewart,100,Horror,Bold Films,2010-01-21,5.0,2010,26000000.0,67918658.0
0.988366,13,GÃ©la Babluani,97,Drama|Thriller,Oceana Media Finance|Barbarian Films|Overnight Films|Cinedigm|Magnet Media Group,2010-03-12,5.9,2010,,3317662.0
0.984762,Sex and the City 2,Michael Patrick King,146,Comedy|Drama|Romance,New Line Cinema|Village Roadshow Pictures|Home Box Office (HBO)|HBO Films,2010-05-26,5.5,2010,100000000.0,288347692.0
0.982925,You Again,Andy Fickman,105,Comedy|Romance,Oops Doughnuts Productions|Touchstone Pictures|Frontier Pictures,2010-09-24,6.0,2010,20000000.0,32005248.0
0.981468,Nanny McPhee and the Big Bang,Susanna White,109,Fantasy|Comedy,Universal Pictures|Three Strange Angels|Studio Canal|Relativity Media|Working Title Films,2010-03-26,6.0,2010,35000000.0,93246388.0
0.944055,Hot Tub Time Machine,Steve Pink,101,Science Fiction|Comedy|Adventure,United Artists|Metro-Goldwyn-Mayer (MGM)|New Crime Productions,2010-03-26,5.9,2010,36000000.0,64572262.0
0.932529,The Experiment,Paul Scheuring,120,Thriller|Drama,Tax Credit Finance|Stage 6 Films|Inferno Entertainment|Cinedigm|Magnet Media Productions,2010-07-15,6.6,2010,21800000.0,
0.919635,Let Me In,Matt Reeves,116,Drama|Horror|Mystery,Hammer Film Productions|EFTI|Exclusive Media Group|Overture Films,2010-10-01,6.6,2010,20000000.0,24145613.0
0.918093,Flipped,Rob Reiner,90,Comedy|Drama|Romance,Castle Rock Entertainment,2010-08-06,7.2,2010,14000000.0,1755212.0
0.914278,Legend of the Guardians: The Owls of Ga'Hoole,Zack Snyder,97,Animation|Adventure|Family|Fantasy,Village Roadshow Pictures|Warner Bros.|Animal Logic|Cruel and Unusual Films,2010-07-10,6.5,2010,80000000.0,140073390.0
0.912689,Takers,John Luessenhop,107,Action|Crime|Drama|Thriller,Rainforest Films,2010-08-26,6.1,2010,32000000.0,69055695.0
0.912122,Burlesque,Steve Antin,119,Drama|Romance,Bedford Falls Productions,2010-11-23,6.8,2010,55000000.0,89519773.0
0.892355999999999,The Company Men,John Wells,104,Drama,Spring Creek Productions|Battle Mountain Films,2010-10-21,6.4,2010,15000000.0,4882577.0
0.878529,Going the Distance,Nanette Burstein,102,Comedy|Drama|Romance,New Line Cinema|Offspring Entertainment,2010-09-01,6.0,2010,32000000.0,42045846.0
0.878074,Faster,"George Tillman, Jr.",98,Crime|Drama|Action|Thriller,Castle Rock Entertainment|TriStar Pictures|State Street Pictures|CBS Films,2010-11-23,6.2,2010,24000000.0,23081726.0
0.876654,La Rafle,Roselyne Bosch,115,Drama|History|War,Gaumont|EOS Entertainment|TF1 Films Production|FilmfÃ¶rderungsanstalt (FFA)|Canal+,2010-03-10,7.3,2010,20000000.0,
0.875432,Paranormal Activity 2,Tod Williams,91,Horror|Thriller,Paramount Pictures|Blumhouse Productions|Solana Films,2010-10-20,5.7,2010,3000000.0,177512032.0
0.856916,Never Let Me Go,Mark Romanek,104,Drama|Romance|Science Fiction,Fox Searchlight Pictures|DNA Films|Film4,2010-09-15,6.7,2010,15000000.0,9455232.0
0.856837,Batman: Under the Red Hood,Brandon Vietti,75,Action|Animation,DC Comics|Warner Bros. Animation,2010-07-27,7.6,2010,,6629178.0
0.856221999999999,The American,Anton Corbijn,104,Crime|Drama|Thriller,This Is That Productions|Focus Features|Twins Financing|Smokehouse Pictures|Greenlit Rights,2010-08-31,5.6,2010,20000000.0,65464324.0
0.84783,Kung Fu Panda Holiday,Tim Johnson,21,Animation|Family,DreamWorks Animation,2010-11-26,6.7,2010,,
0.839106999999999,Cop Out,Kevin Smith,107,Action|Comedy|Crime,Warner Bros.,2010-02-26,5.5,2010,30000000.0,55583804.0
0.837063999999999,Mother's Day,Darren Lynn Bousman,112,Crime|Drama|Horror|Thriller,Troma Entertainment|Rat Entertainment|The Genre Co.|LightTower Entertainment|Widget Films,2010-09-23,6.2,2010,11000000.0,
0.827664,Monsters,Gareth Edwards,94,Drama|Thriller|Science Fiction,Vertigo Entertainment,2010-06-18,6.3,2010,500000.0,4242978.0
0.826116,The Way,Emilio Estevez,128,Adventure|Comedy|Drama,Elixir Films|Filmax Entertainment,2010-09-10,7.2,2010,,4430765.0
0.82289,Life as We Know It,Greg Berlanti,115,Comedy|Romance|Drama,Josephson Entertainment|Gold Circle Films|Village Roadshow Pictures Asia,2010-10-08,6.5,2010,38000000.0,105610124.0
0.804348,Centurion,Neil Marshall,97,Drama|Action|Thriller,PathÃ© Pictures International|UK Film Council|Celador Films|Canal+|Warner Bros.,2010-02-15,5.7,2010,12000000.0,6814789.0
0.802711,Beginners,Mike Mills,105,Drama|Romance|Comedy,Olympus Pictures,2010-09-11,6.8,2010,3200000.0,5332926.0
0.79882,Minions: Home Makeover,Kyle Balda|Samuel Tourneux,5,Animation|Comedy|Family,Universal Pictures|Illumination Entertainment,2010-12-13,7.1,2010,,
0.794885,Shelter,BjÃ¶rn Stein|MÃ¥ns MÃ¥rlind,112,Horror|Mystery|Thriller,NALA Films|IM Global|Maraci/Edelstein Films|Shelter Productions,2010-03-27,5.5,2010,22000000.0,851517.0
0.791799,Stone,John Curran,105,Drama,Stone Productions|Mimran Schur Pictures,2010-10-07,4.9,2010,22000000.0,9479718.0
0.789582,Diary of a Wimpy Kid,Thor Freudenthal,94,Comedy|Family,Color Force,2010-03-19,5.8,2010,15000000.0,75700498.0
0.788144,I Spit on Your Grave,Steven R. Monroe,108,Thriller|Crime|Horror,Anchor Bay Films|Cinetel Films|Family of the Year Productions,2010-06-17,6.2,2010,2000000.0,572809.0
0.78688,Piranha 3D,Alexandre Aja,88,Comedy|Horror,The Weinstein Company|Atmosphere Entertainment MM|Chako Film Company|Dimension Films|Intellectual Properties Worldwide,2010-08-20,5.2,2010,24000000.0,83188165.0
0.778439999999999,Morning Glory,Roger Michell,102,Comedy|Drama|Romance,Bad Robot|Goldcrest Pictures,2010-01-12,6.1,2010,40000000.0,58785180.0
0.773316,Conviction,Tony Goldwyn,107,Drama,Oceana Media Finance|Pantheon Entertainment Corporation|Innocence Productions|Prescience|Omega Entertainment,2010-09-11,7.0,2010,12500000.0,6732980.0
0.764791,The Nutcracker: The Untold Story,Andrei Konchalovsky,110,Fantasy|Action|Family,Vnesheconombank|Nutcracker Holdings|HCC Media Group|Russian Roulette Ltd.,2010-11-24,5.8,2010,90000000.0,16178959.0
0.761889,The Last Exorcism,Daniel Stamm,87,Horror|Drama|Thriller,Strike Entertainment|StudioCanal|Arcade Pictures,2010-08-27,5.4,2010,1800000.0,67738090.0
0.756229,Tooth Fairy,Michael Lembeck,101,Comedy|Family|Fantasy,Dune Entertainment|Dune Entertainment III|Twentieth Century Fox|Walden Media|Mayhem Pictures,2010-01-14,5.2,2010,48000000.0,112462508.0
0.754526,Beauty & the Briefcase,Gil Junger,83,Romance|Comedy,Belladonna Productions|ABC Family|Von Zerneck Sertner Films|Lion Share Productions,2010-04-18,5.1,2010,,
0.754168,Fair Game,Doug Liman,108,Drama|Thriller,River Road Entertainment|Participant Media,2010-05-20,6.4,2010,22000000.0,24188922.0
0.745434,The Ward,John Carpenter,88,Horror|Thriller,North by Northwest Entertainment|Premiere Picture|A Bigger Boat|FilmNation Entertainment|Echo Lake Entertainment,2010-09-13,5.9,2010,10000000.0,498974.0
0.744585,Planet Hulk,Sam Liu,81,Animation|Action|Science Fiction,Marvel Animation,2010-02-02,6.6,2010,,7000000.0
0.740867,Buried,Rodrigo CortÃ©s,94,Drama|Thriller|Mystery,Studio 37|Versus Entertainment|The Safran Company|Dark Trick Films,2010-09-24,6.5,2010,1987650.0,19152480.0
0.73988,Dinner for Schmucks,Jay Roach,114,Comedy,Paramount Pictures|DreamWorks SKG|Spyglass Entertainment|Everyman Pictures|Reliance BIG Entertainment,2010-07-30,5.4,2010,69000000.0,86387857.0
0.733947,When in Rome,Mark Steven Johnson,91,Fantasy|Comedy|Romance,Krasnoff Foster Productions|Touchstone Pictures|Film Production Consultants,2010-01-29,5.7,2010,,36699403.0
0.698693999999999,Game of Death,Giorgio Serafini,98,Adventure|Action|Thriller,Voltage Pictures|Perpetual Media Capital|Arramis Films|Alchemedia Films|Philippe Martinez Productions,2010-11-27,4.6,2010,13000000.0,
0.693664,Waiting for Forever,James Keach,94,Drama|Romance,Catfish Productions|PCH Film|Weekend Films/Main Street Productions,2010-02-10,5.8,2010,,
0.68633,The Kids Are All Right,Lisa Cholodenko,106,Comedy|Drama,Mandalay Vision|10th Hole Productions|Gilbert Films|Focus Features|Saint Aire Production,2010-07-09,6.4,2010,4000000.0,34705850.0
0.674413,The Search for Santa Paws,Robert Vince,89,Adventure,Walt Disney Studios Home Entertainment|Key Pix Productions|Keystone Entertainment|Santa Paws Productions,2010-10-12,5.7,2010,,
0.671484,Skyline,Colin Strause|Greg Strause,100,Science Fiction,Rogue Pictures|Relativity Media|Hydraulx|Rat Entertainment|Transmission Pictures,2010-11-11,4.7,2010,10000000.0,66821036.0
0.670027,The Debt,John Madden,113,Drama|Thriller,Miramax Films|Marv Films|Pioneer Pictures,2010-04-11,6.1,2010,20000000.0,45636368.0
0.669106,Sammy's avonturen: De geheime doorgang,Ben Stassen,88,Animation|Family,Motion Investment Group|nWave Pictures|Illuminata Pictures,2010-08-03,5.8,2010,,
0.661465,Get Low,Aaron Schneider,103,Comedy|Drama|Mystery,K5 International|Zanuck Independent|David Gundlach Productions,2010-07-30,5.9,2010,7500000.0,
0.659899,Unthinkable,Gregor Jordan,97,Action|Adventure|Drama|Thriller,Sidney Kimmel Entertainment|Senator Entertainment Co|ChubbCo Film|Lleju Productions|Kimmel International,2010-06-14,6.5,2010,15000000.0,
0.659749,Winter's Bone,Debra Granik,100,Drama,Anonymous Content|Winter's Bone Productions,2010-06-11,6.7,2010,2000000.0,13831503.0
0.658786,Gainsbourg (vie hÃ©roÃ¯que),Joann Sfar,130,Drama,France 2 CinÃ©ma|Studio 37|One World Films|Universal Pictures International (UPI)|Lilou Film,2010-01-20,6.9,2010,,
0.655955,Ca$h,Stephen Milburn Anderson,108,Crime|Thriller|Comedy,Immortal Thoughts|Three Good Men,2010-01-01,5.8,2010,7000000.0,46488.0
0.655878,Cats & Dogs 2 : The Revenge of Kitty Galore,Brad Peyton,82,Comedy|Family,Village Roadshow Pictures,2010-07-30,5.0,2010,85000000.0,112483764.0
0.6538,Camp Rock 2: The Final Jam,Paul Hoen,97,TV Movie|Drama|Comedy|Music|Romance,Walt Disney Television|Alan Sacks Productions,2010-06-06,5.5,2010,,
0.649289999999999,MacGruber,Jorma Taccone,90,Action|Adventure|Comedy,Relativity Media,2010-05-21,5.2,2010,10000000.0,6110000.0
0.648081,Ramona and Beezus,Elizabeth Allen Rosenbaum,103,Comedy|Family,Dune Entertainment|DiNovi Pictures,2010-07-23,6.2,2010,,
0.642475,The Wolfman,Joe Johnston,102,Horror|Thriller|Drama,Universal Pictures|Stuber Productions|Relativity Media,2010-02-11,5.4,2010,150000000.0,
0.642315,Greenberg,Noah Baumbach,107,Comedy|Drama|Romance,Scott Rudin Productions|Twins Financing,2010-03-26,5.9,2010,,6153967.0
0.640576,How Do You Know,James L. Brooks,121,Comedy|Drama|Romance,Columbia Pictures|Gracie Films|Road Rebel,2010-12-17,4.9,2010,120000000.0,48668907.0
0.640516,Jackass 3D,Jeff Tremaine,94,Comedy|Documentary|Action,MTV Films,2010-10-15,6.5,2010,20000000.0,
0.635089999999999,Minions: Banana,Kyle Balda|Samuel Tourneux,4,Animation|Comedy|Family,Universal Pictures|Illumination Entertainment,2010-12-13,7.2,2010,,
0.631664999999999,Avalon High,Stuart Gillard,60,Drama|Family|Fantasy,Disney Channel,2010-11-12,5.7,2010,,
0.629432,Senna,Asif Kapadia,106,Documentary,Universal Pictures|StudioCanal|Midfield Films|Working Title Films,2010-10-07,8.0,2010,,8212430.0
0.62808,Nude Nuns With Big Guns,Joseph Guzman,90,Thriller|Action|Comedy,Freak Show Entertainment,2010-09-24,3.6,2010,,
0.619772,Rubber,Quentin Dupieux,85,Comedy|Drama|Fantasy|Horror|Mystery,Canal+|Backup Films|Arte France|Arte France CinÃ©ma|Elle Driver,2010-07-09,5.6,2010,500000.0,98017.0
0.619551,Sinners and Saints,William Kaufman,104,Action|Thriller|Crime,Noir Blanc Films|Carolina Film Works|Throttle Films,2010-09-14,5.3,2010,,3826.0
0.618078,The Spy Next Door,Brian Levant,94,Action|Comedy|Family,Robert Simonds Productions|Relativity Media|Spy Next Door,2010-01-15,5.4,2010,28000000.0,45236543.0
0.61643,She's Out of My League,Jim Field Smith,104,Comedy|Romance,DreamWorks SKG|Mosaic,2010-03-11,5.9,2010,20000000.0,49779728.0
0.611978,Black Death,Christopher Smith,102,Drama|Horror|Action|Thriller|Mystery,Ecosse Films|Egoli Tossell Film AG|HanWay Films|The Post Republic|Zephyr Films,2010-06-07,5.6,2010,,265318.0
0.608691,All Good Things,Andrew Jarecki,101,Drama|Mystery|Thriller|Crime|Romance,The Weinstein Company,2010-12-03,5.9,2010,,
0.602854,Henry's Crime,Malcolm Venville,108,Action|Comedy|Thriller,Company Films|Moving Pictures Film and Television,2010-01-14,5.8,2010,12000000.0,204940.0
0.602017,The Killer Inside Me,Michael Winterbottom,109,Crime|Drama|Thriller,Revolution Films|Indion Entertainment Group,2010-02-19,6.1,2010,13000000.0,
0.599676,London Boulevard,William Monahan,103,Drama|Crime,GK Films|Henceforth|Projection Pictures|London Boulevard,2010-11-10,5.5,2010,25000000.0,4644108.0
0.598275,Hereafter,Clint Eastwood,129,Drama|Fantasy,"Amblin Entertainment|Malpaso Productions|Warner Bros.|Kennedy/Marshall Company, The",2010-10-15,5.5,2010,50000000.0,105197635.0
0.598083,Gun,Jessy Terrero,81,Action|Thriller,Cheetah Vision|Hannibal Pictures|Emmett Furla Oasis Films (EFO Films),2010-06-10,5.1,2010,10000000.0,
0.597254,My Soul to Take,Wes Craven,107,Drama|Horror|Mystery|Thriller,Relativity Media|Rogue,2010-10-08,5.2,2010,25000000.0,19829957.0
0.59643,TEKKEN,Dwight H. Little,92,Crime|Drama|Action|Thriller|Science Fiction,Namco|Light Song Films,2010-03-20,5.0,2010,30000000.0,967000.0
0.591206,The Conspirator,Robert Redford,122,Crime|Drama|History,Wildwood Enterprises|American Film Company,2010-09-10,5.9,2010,25000000.0,15478800.0
0.583302,The Heavy,Marcus Warren,102,Action|Adventure|Foreign|Thriller,Heavy Productions|Contraption Limited,2010-04-08,4.8,2010,4500000.0,
0.579188,Death at a Funeral,Neil LaBute,92,Comedy,Parabolic Pictures|Screen Gems,2010-04-15,5.7,2010,21000000.0,49050886.0
0.576838,Mirrors 2,VÃ­ctor GarcÃ­a,86,Horror|Mystery|Thriller,Fox 2000 Pictures|Upload Films,2010-10-18,5.4,2010,,
0.564203,Hesher,Spencer Susser,106,Drama,DRO Entertainment|The Last Picture Company|CatchPlay|Corner Store Entertainment|Filmula,2010-01-22,6.2,2010,7000000.0,382946.0
0.554060999999999,Animal Kingdom,David MichÃ´d,113,Drama|Thriller|Crime,Porchlight Films,2010-06-03,6.7,2010,5000000.0,1000000.0
0.552064999999999,Marmaduke,Tom Dey,87,Family|Comedy,Twentieth Century Fox Film Corporation,2010-06-04,4.9,2010,50000000.0,83761844.0
0.550709,Cave of Forgotten Dreams,Werner Herzog,90,Documentary|Family,creative differences|History films,2010-09-10,7.1,2010,,6467348.0
0.548639,Jack Goes Boating,Philip Seymour Hoffman,89,Comedy|Drama|Romance,Cooper's Town Productions|Big Beach Films|Labyrinth Theater Company|Olfactory Productions,2010-09-23,6.0,2010,,538000.0
0.545277,Red Hill,Patrick Hughes,97,Action|Thriller|Western,Wildheart Films|Screen Australia|Hughes House Film|Wolf Creek Pictures|McMahon International Pictures,2010-11-05,6.1,2010,,
0.538392,Frozen,Adam Green,93,Thriller,ArieScope Pictures|A Bigger Boat,2010-02-05,5.8,2010,,3065860.0
0.535535,Wall Street: Money Never Sleeps,Oliver Stone,133,Drama|Crime,Twentieth Century Fox Film Corporation|Dune Entertainment|Dune Entertainment III|Edward R. Pressman Film,2010-09-02,5.8,2010,70000000.0,134748021.0
0.534678,The Whistleblower,Larysa Kondracki,112,Drama|Thriller|Crime,First Generation Films|Mandalay Vision|Samuel Goldwyn Films|Voltage Pictures|Primary Productions,2010-09-13,6.7,2010,,
0.534572,Legend of the BoneKnapper Dragon,John Puglisi,16,TV Movie|Animation|Fantasy,DreamWorks Animation,2010-10-15,6.5,2010,,
0.534468,Please Give,Nicole Holofcener,90,Comedy|Drama,Sony Pictures Classics|Likely Story|Feelin' Guilty,2010-01-22,5.6,2010,3000000.0,
0.534192,Carlos,Olivier Assayas,338,Crime|Drama|Thriller|History,Egoli Tossell Film AG|Canal+|Arte France|Films en Stock,2010-05-19,6.2,2010,18000000.0,871279.0
